customer_id,customer_type,full_name_en,full_name_ar,id_number,id_type,date_of_birth,nationality,address_line1,address_line2,city,emirate,country,postal_code,phone_primary,phone_secondary,email_primary,email_secondary,address_known,last_contact_date,last_contact_method,kyc_status,kyc_expiry_date,risk_rating,account_id,account_type,account_subtype,account_name,currency,account_status,dormancy_status,opening_date,closing_date,last_transaction_date,last_system_transaction_date,balance_current,balance_available,balance_minimum,interest_rate,interest_accrued,is_joint_account,joint_account_holders,has_outstanding_facilities,maturity_date,auto_renewal,last_statement_date,statement_frequency,tracking_id,dormancy_trigger_date,dormancy_period_start,dormancy_period_months,dormancy_classification_date,transfer_eligibility_date,current_stage,contact_attempts_made,last_contact_attempt_date,waiting_period_start,waiting_period_end,transferred_to_ledger_date,transferred_to_cb_date,cb_transfer_amount,cb_transfer_reference,exclusion_reason,created_date,updated_date,updated_by
CUS533354,CORPORATE,Mariam Al-Suwaidi,Mariam Al-Suwaidi,78419862167580,EMIRATES_ID,1986-04-26,PHILIPPINES,"Building 834, Street 12",Area 18,Dubai,RAS_AL_KHAIMAH,UAE,27527,+97153194779,+97152118885,mariam.al-suwaidi@yahoo.com,,YES,,,PENDING,2025-10-03,LOW,ACC3511627,CURRENT,INDIVIDUAL,CURRENT - Mariam Al-Suwaidi,GBP,ACTIVE,ACTIVE,2019-10-14,,2023-12-06,2023-12-29,33957.94,27221.464725746322,500,0.0,0.0,YES,,NO,,,2023-10-21,QUARTERLY,TRK267930,,,,,,ACTIVE,0,,,,,,,,,2019-10-14 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS313864,INDIVIDUAL,Hassan Al-Zaabi,Hassan Al-Zaabi,78420054031059,EMIRATES_ID,1998-06-16,JORDAN,"Building 476, Street 21",Area 9,Sharjah,FUJAIRAH,UAE,92278,+97154456537,,hassan.al-zaabi@hotmail.com,,YES,,,EXPIRED,2024-10-03,HIGH,ACC8770973,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Hassan Al-Zaabi,GBP,ACTIVE,ACTIVE,2016-01-01,,2024-04-03,2024-04-15,204992.55,200878.40928908938,0,2.72,8032.07,NO,,YES,2017-06-27,NO,2024-01-19,QUARTERLY,TRK226804,,,,,,ACTIVE,0,,,,,,,,,2016-01-01 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS776772,INDIVIDUAL,Sara Al-Mazrouei,Sara Al-Mazrouei,78419984123052,EMIRATES_ID,2000-01-11,EGYPT,"Building 187, Street 12",Area 5,Abu Dhabi,RAS_AL_KHAIMAH,UAE,63993,+97152872134,+97157165549,sara.al-mazrouei@outlook.com,,YES,,,PENDING,2025-04-18,HIGH,ACC8864697,SAVINGS,INDIVIDUAL,SAVINGS - Sara Al-Mazrouei,USD,ACTIVE,ACTIVE,2015-11-17,,2024-08-21,2024-08-28,88858.21,87022.51596346,500,1.8,2181.26,YES,,YES,,,2024-07-02,ANNUAL,TRK423025,,,,,,ACTIVE,0,,,,,,,,,2015-11-17 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS379737,CORPORATE,Sara Al-Mazrouei,Sara Al-Mazrouei,78419871328167,EMIRATES_ID,1988-06-09,SYRIA,"Building 887, Street 17",Area 19,Ajman,FUJAIRAH,UAE,25267,+97153027624,+97159768798,sara.al-mazrouei@hotmail.com,,YES,,,EXPIRED,2024-03-02,MEDIUM,ACC8010785,CURRENT,CORPORATE,CURRENT - Sara Al-Mazrouei,USD,ACTIVE,ACTIVE,2019-07-06,,2024-03-23,2024-04-13,44163.77,43289.96857645893,500,0.0,0.0,NO,,NO,,,2024-01-07,MONTHLY,TRK324643,,,,,,ACTIVE,0,,,,,,,,,2019-07-06 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS614145,INDIVIDUAL,Hassan Al-Shamsi,Hassan Al-Shamsi,78419847112061,EMIRATES_ID,1982-12-26,EGYPT,"Building 744, Street 4",Area 18,Abu Dhabi,ABU_DHABI,UAE,14935,+97150746009,,hassan.al-shamsi@hotmail.com,,NO,,,PENDING,2026-09-28,HIGH,ACC6484082,SAVINGS,JOINT,SAVINGS - Hassan Al-Shamsi,GBP,ACTIVE,ACTIVE,2016-05-07,,2024-09-25,2024-10-06,30273.3,28357.58921658326,500,3.27,1177.08,NO,,NO,,,2024-08-15,MONTHLY,TRK768390,,,,,,ACTIVE,0,,,,,,,,,2016-05-07 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS660977,INDIVIDUAL,Aisha Al-Mansouri,Aisha Al-Mansouri,78419986381025,EMIRATES_ID,1973-08-03,INDIA,"Building 356, Street 11",Area 7,Dubai,DUBAI,UAE,29557,+97159683615,,aisha.al-mansouri@outlook.com,,YES,,,EXPIRED,2024-08-09,HIGH,ACC7616024,CURRENT,INDIVIDUAL,CURRENT - Aisha Al-Mansouri,SAR,ACTIVE,ACTIVE,2019-07-28,,2024-06-29,2024-07-05,47639.32,38651.57766276199,500,0.0,0.0,YES,3.0,NO,,,2024-04-30,MONTHLY,TRK320638,,,,,,ACTIVE,0,,,,,,,,,2019-07-28 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS820134,INDIVIDUAL,Fatima Al-Zaabi,Fatima Al-Zaabi,78419834477004,EMIRATES_ID,1975-02-28,PAKISTAN,"Building 704, Street 45",Area 15,Ajman,AJMAN,UAE,96531,+97152342687,,fatima.al-zaabi@gmail.com,,NO,,,EXPIRED,2024-03-06,LOW,ACC9386347,CURRENT,JOINT,CURRENT - Fatima Al-Zaabi,AED,ACTIVE,ACTIVE,2015-09-18,,2024-11-06,2024-11-25,126841.49,119780.74905675251,500,0.0,0.0,NO,,NO,,,2024-08-26,ANNUAL,TRK654859,,,,,,ACTIVE,0,,,,,,,,,2015-09-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS896867,INDIVIDUAL,Noor Al-Mazrouei,Noor Al-Mazrouei,78419937380100,EMIRATES_ID,1980-04-18,SYRIA,"Building 14, Street 43",Area 6,Ajman,RAS_AL_KHAIMAH,UAE,97181,+97155057746,+97151738615,noor.al-mazrouei@yahoo.com,noor.al-mazrouei@outlook.com,YES,,,COMPLIANT,2024-05-01,HIGH,ACC8342329,SAVINGS,INDIVIDUAL,SAVINGS - Noor Al-Mazrouei,GBP,ACTIVE,ACTIVE,2017-07-04,,2024-08-13,2024-09-02,7886.09,7136.621841228803,500,4.19,350.09,NO,1.0,NO,,,2024-06-20,MONTHLY,TRK117946,,,,,,ACTIVE,0,,,,,,,,,2017-07-04 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS980794,INDIVIDUAL,Omar Al-Suwaidi,Omar Al-Suwaidi,78420026792145,EMIRATES_ID,1974-12-19,JORDAN,"Building 509, Street 2",Area 4,Abu Dhabi,AJMAN,UAE,25551,+97152380334,,omar.al-suwaidi@hotmail.com,omar.al-suwaidi@outlook.com,NO,,,EXPIRED,2025-03-07,LOW,ACC4248973,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Omar Al-Suwaidi,EUR,ACTIVE,ACTIVE,2015-09-01,,2024-10-28,2024-11-27,406179.98,331032.54150685883,0,3.47,6599.13,YES,1.0,NO,2020-05-03,YES,2024-09-21,QUARTERLY,TRK744089,,,,,,ACTIVE,0,,,,,,,,,2015-09-01 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS269820,CORPORATE,Sara Al-Dhaheri,Sara Al-Dhaheri,78420032432331,EMIRATES_ID,1983-07-28,UAE,"Building 605, Street 2",Area 14,Abu Dhabi,ABU_DHABI,UAE,26578,+97154721088,+97151795827,sara.al-dhaheri@outlook.com,,YES,,,PENDING,2026-11-01,LOW,ACC9041495,SAVINGS,JOINT,SAVINGS - Sara Al-Dhaheri,EUR,ACTIVE,ACTIVE,2023-03-26,,2024-09-06,2024-09-07,120013.83,102004.49321854651,500,1.0,4157.94,NO,3.0,NO,,,2024-07-15,QUARTERLY,TRK925061,,,,,,ACTIVE,0,,,,,,,,,2023-03-26 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS423233,CORPORATE,Noor Al-Mazrouei,Noor Al-Mazrouei,78419952785515,EMIRATES_ID,1974-05-15,JORDAN,"Building 445, Street 1",Area 4,Dubai,FUJAIRAH,UAE,17785,+97151988260,+97158626559,noor.al-mazrouei@gmail.com,,YES,,,PENDING,2025-09-08,LOW,ACC2088545,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Noor Al-Mazrouei,GBP,ACTIVE,ACTIVE,2019-02-25,,2024-06-05,2024-06-17,189125.05,161746.17267962906,0,4.27,5590.42,NO,,YES,2021-02-12,YES,2024-04-03,MONTHLY,TRK951796,,,,,,ACTIVE,0,,,,,,,,,2019-02-25 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS862066,INDIVIDUAL,Mohammed Al-Shamsi,Mohammed Al-Shamsi,78419942416584,EMIRATES_ID,1976-09-02,UAE,"Building 419, Street 29",Area 4,Abu Dhabi,DUBAI,UAE,70548,+97153845153,,mohammed.al-shamsi@gmail.com,mohammed.al-shamsi@outlook.com,NO,,,PENDING,2025-08-10,LOW,ACC7144552,INVESTMENT,MUTUAL_FUND,INVESTMENT - Mohammed Al-Shamsi,GBP,ACTIVE,ACTIVE,2016-01-09,,2024-10-06,2024-10-11,194853.13,160333.17775561256,0,1.29,2084.38,NO,,NO,,,2024-08-09,QUARTERLY,TRK837576,,,,,,ACTIVE,0,,,,,,,,,2016-01-09 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS550347,INDIVIDUAL,Aisha Al-Mansouri,Aisha Al-Mansouri,78419997754169,EMIRATES_ID,1975-08-09,PHILIPPINES,"Building 859, Street 28",Area 13,Ajman,UMM_AL_QUWAIN,UAE,29518,+97151324282,,aisha.al-mansouri@gmail.com,,YES,,,PENDING,2025-01-02,LOW,ACC5257397,INVESTMENT,MUTUAL_FUND,INVESTMENT - Aisha Al-Mansouri,EUR,ACTIVE,ACTIVE,2016-05-24,,2024-11-28,2024-12-10,67085.66,59234.00832005011,0,0.9,3260.58,YES,,YES,,,2024-10-26,QUARTERLY,TRK717101,,,,,,ACTIVE,0,,,,,,,,,2016-05-24 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS609244,INDIVIDUAL,Ahmed Al-Mansouri,Ahmed Al-Mansouri,78420025522403,EMIRATES_ID,1988-01-11,SYRIA,"Building 256, Street 43",Area 3,Sharjah,UMM_AL_QUWAIN,UAE,32560,+97150709624,,ahmed.al-mansouri@gmail.com,ahmed.al-mansouri@outlook.com,NO,,,EXPIRED,2026-09-16,HIGH,ACC8840976,CURRENT,CORPORATE,CURRENT - Ahmed Al-Mansouri,USD,ACTIVE,ACTIVE,2021-04-10,,2023-12-31,2024-01-20,52907.49,43015.04486042025,500,0.0,0.0,NO,,YES,,,2023-10-10,QUARTERLY,TRK500788,,,,,,ACTIVE,0,,,,,,,,,2021-04-10 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS732277,CORPORATE,Omar Al-Mansouri,Omar Al-Mansouri,78419955465660,EMIRATES_ID,1977-04-27,EGYPT,"Building 179, Street 49",Area 11,Ajman,ABU_DHABI,UAE,37647,+97158646777,+97159984479,omar.al-mansouri@outlook.com,,YES,,,PENDING,2025-01-03,HIGH,ACC5909282,CURRENT,CORPORATE,CURRENT - Omar Al-Mansouri,EUR,ACTIVE,ACTIVE,2023-05-15,,2024-08-12,2024-08-17,97248.61,94981.25852342801,500,0.0,0.0,YES,,NO,,,2024-07-10,ANNUAL,TRK583122,,,,,,ACTIVE,0,,,,,,,,,2023-05-15 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS959636,INDIVIDUAL,Omar Al-Mansouri,Omar Al-Mansouri,78420005353544,EMIRATES_ID,1973-09-26,JORDAN,"Building 86, Street 16",Area 12,Ajman,ABU_DHABI,UAE,24674,+97151400910,+97150376030,omar.al-mansouri@outlook.com,omar.al-mansouri@gmail.com,YES,,,PENDING,2025-05-10,HIGH,ACC3877765,CURRENT,INDIVIDUAL,CURRENT - Omar Al-Mansouri,USD,ACTIVE,ACTIVE,2016-07-11,,2024-09-10,2024-09-15,132320.81,125912.05453765146,500,0.0,0.0,NO,2.0,YES,,,2024-07-06,QUARTERLY,TRK631468,,,,,,ACTIVE,0,,,,,,,,,2016-07-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS491956,CORPORATE,Mohammed Al-Mansouri,Mohammed Al-Mansouri,78419956372033,EMIRATES_ID,1985-11-03,JORDAN,"Building 849, Street 12",Area 7,Ajman,FUJAIRAH,UAE,21157,+97155025710,+97151535177,mohammed.al-mansouri@gmail.com,mohammed.al-mansouri@hotmail.com,NO,,,COMPLIANT,2026-11-14,HIGH,ACC8342847,CURRENT,JOINT,CURRENT - Mohammed Al-Mansouri,SAR,ACTIVE,ACTIVE,2023-05-25,,2024-11-17,2024-11-21,52270.39,46660.30378989089,500,0.0,0.0,NO,,NO,,,2024-09-06,ANNUAL,TRK152455,,,,,,ACTIVE,0,,,,,,,,,2023-05-25 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS380110,CORPORATE,Fatima Al-Dhaheri,Fatima Al-Dhaheri,78419819293908,EMIRATES_ID,1998-09-21,JORDAN,"Building 255, Street 12",Area 16,Sharjah,RAS_AL_KHAIMAH,UAE,82510,+97159364834,,fatima.al-dhaheri@hotmail.com,,NO,,,PENDING,2026-11-21,MEDIUM,ACC1723680,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Fatima Al-Dhaheri,USD,ACTIVE,ACTIVE,2019-03-04,,2024-10-16,2024-10-25,396107.72,367587.85503827746,0,4.04,18636.51,NO,2.0,NO,2020-10-19,NO,2024-08-13,MONTHLY,TRK855346,,,,,,ACTIVE,0,,,,,,,,,2019-03-04 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS377695,INDIVIDUAL,Sara Al-Shamsi,Sara Al-Shamsi,78419976670999,EMIRATES_ID,1973-07-05,INDIA,"Building 164, Street 23",Area 19,Abu Dhabi,UMM_AL_QUWAIN,UAE,92616,+97156822135,,sara.al-shamsi@yahoo.com,,YES,,,EXPIRED,2026-07-18,HIGH,ACC8202597,CURRENT,CORPORATE,CURRENT - Sara Al-Shamsi,SAR,ACTIVE,ACTIVE,2023-10-16,,2024-09-14,2024-09-21,13419.61,12383.831474271796,500,0.0,0.0,NO,,NO,,,2024-07-21,QUARTERLY,TRK258690,,,,,,ACTIVE,0,,,,,,,,,2023-10-16 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS889467,INDIVIDUAL,Noor Al-Mansouri,Noor Al-Mansouri,78419892239048,EMIRATES_ID,1976-02-19,PAKISTAN,"Building 918, Street 49",Area 8,Sharjah,RAS_AL_KHAIMAH,UAE,88602,+97152738798,+97153432133,noor.al-mansouri@hotmail.com,,YES,,,EXPIRED,2026-07-01,MEDIUM,ACC9845104,INVESTMENT,PORTFOLIO,INVESTMENT - Noor Al-Mansouri,USD,ACTIVE,ACTIVE,2023-03-18,,2024-11-19,2024-11-26,124836.19,100962.28885769754,0,1.52,4026.19,YES,,YES,,,2024-08-23,MONTHLY,TRK477818,,,,,,ACTIVE,0,,,,,,,,,2023-03-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS391941,INDIVIDUAL,Ali Al-Mansouri,Ali Al-Mansouri,78419865851168,EMIRATES_ID,1978-01-26,PHILIPPINES,"Building 581, Street 27",Area 13,Dubai,AJMAN,UAE,73470,+97151096115,+97152126969,ali.al-mansouri@outlook.com,,YES,,,PENDING,2026-12-01,MEDIUM,ACC6068198,INVESTMENT,MUTUAL_FUND,INVESTMENT - Ali Al-Mansouri,GBP,ACTIVE,ACTIVE,2016-08-17,,2024-10-12,2024-11-07,86069.09,78342.71862481152,0,0.89,1134.8,NO,,YES,,,2024-07-24,MONTHLY,TRK980525,,,,,,ACTIVE,0,,,,,,,,,2016-08-17 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS442305,INDIVIDUAL,Omar Al-Dhaheri,Omar Al-Dhaheri,78420027640884,EMIRATES_ID,1992-10-18,PHILIPPINES,"Building 451, Street 20",Area 17,Ajman,FUJAIRAH,UAE,50940,+97151514913,,omar.al-dhaheri@outlook.com,omar.al-dhaheri@gmail.com,YES,,,COMPLIANT,2026-03-24,HIGH,ACC4098885,INVESTMENT,PORTFOLIO,INVESTMENT - Omar Al-Dhaheri,USD,ACTIVE,ACTIVE,2017-11-18,,2024-04-28,2024-04-29,123485.4,119652.86972026073,0,3.62,6148.01,YES,,NO,,,2024-02-02,ANNUAL,TRK146649,,,,,,ACTIVE,0,,,,,,,,,2017-11-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS468323,CORPORATE,Fatima Al-Kaabi,Fatima Al-Kaabi,78419868067382,EMIRATES_ID,1980-04-14,SYRIA,"Building 727, Street 42",Area 5,Dubai,FUJAIRAH,UAE,85925,+97154360488,,fatima.al-kaabi@gmail.com,,YES,,,COMPLIANT,2024-10-21,HIGH,ACC2902343,CURRENT,CORPORATE,CURRENT - Fatima Al-Kaabi,SAR,ACTIVE,ACTIVE,2017-03-27,,2024-10-30,2024-11-08,45800.31,44032.35904334097,500,0.0,0.0,NO,,NO,,,2024-09-19,MONTHLY,TRK407565,,,,,,ACTIVE,0,,,,,,,,,2017-03-27 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS494616,INDIVIDUAL,Omar Al-Kaabi,Omar Al-Kaabi,78420056213387,EMIRATES_ID,1980-07-28,PAKISTAN,"Building 373, Street 32",Area 15,Sharjah,FUJAIRAH,UAE,13825,+97159583316,,omar.al-kaabi@outlook.com,omar.al-kaabi@yahoo.com,YES,,,PENDING,2026-01-14,LOW,ACC7292205,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Omar Al-Kaabi,USD,ACTIVE,ACTIVE,2019-01-12,,2024-11-05,2024-12-02,166802.87,159537.95619216582,0,1.53,4366.48,NO,,YES,2021-07-01,YES,2024-08-18,QUARTERLY,TRK452853,,,,,,ACTIVE,0,,,,,,,,,2019-01-12 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS834630,INDIVIDUAL,Omar Al-Mazrouei,Omar Al-Mazrouei,78419808138632,EMIRATES_ID,1975-03-04,INDIA,"Building 180, Street 10",Area 10,Abu Dhabi,UMM_AL_QUWAIN,UAE,69234,+97157183701,+97158025631,omar.al-mazrouei@hotmail.com,,YES,,,EXPIRED,2026-02-13,LOW,ACC5851810,CURRENT,INDIVIDUAL,CURRENT - Omar Al-Mazrouei,AED,ACTIVE,ACTIVE,2021-05-09,,2024-01-26,2024-01-28,121843.91,101785.41761886893,500,0.0,0.0,YES,,NO,,,2023-11-23,ANNUAL,TRK770478,,,,,,ACTIVE,0,,,,,,,,,2021-05-09 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS507104,CORPORATE,Ahmed Al-Mansouri,Ahmed Al-Mansouri,78420029296907,EMIRATES_ID,1987-03-07,PAKISTAN,"Building 896, Street 6",Area 6,Sharjah,AJMAN,UAE,11785,+97154583487,,ahmed.al-mansouri@hotmail.com,ahmed.al-mansouri@yahoo.com,NO,,,COMPLIANT,2024-12-04,LOW,ACC2006106,CURRENT,JOINT,CURRENT - Ahmed Al-Mansouri,AED,ACTIVE,ACTIVE,2019-06-24,,2024-02-03,2024-02-09,103495.94,93741.69372554016,500,0.0,0.0,YES,,NO,,,2023-12-14,MONTHLY,TRK550975,,,,,,ACTIVE,0,,,,,,,,,2019-06-24 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS462512,INDIVIDUAL,Hassan Al-Dhaheri,Hassan Al-Dhaheri,78419893146086,EMIRATES_ID,1973-11-18,JORDAN,"Building 712, Street 49",Area 8,Sharjah,SHARJAH,UAE,57451,+97154502245,,hassan.al-dhaheri@hotmail.com,,NO,,,EXPIRED,2026-08-11,HIGH,ACC7473815,CURRENT,CORPORATE,CURRENT - Hassan Al-Dhaheri,USD,ACTIVE,ACTIVE,2020-12-13,,2024-01-10,2024-02-06,34176.32,28686.299714142468,500,0.0,0.0,YES,,YES,,,2023-12-02,ANNUAL,TRK569184,,,,,,ACTIVE,0,,,,,,,,,2020-12-13 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS399332,INDIVIDUAL,Sara Al-Suwaidi,Sara Al-Suwaidi,78419953847446,EMIRATES_ID,1970-04-28,PAKISTAN,"Building 853, Street 36",Area 18,Ajman,RAS_AL_KHAIMAH,UAE,32245,+97151220978,+97155932930,sara.al-suwaidi@gmail.com,,YES,,,COMPLIANT,2026-07-08,LOW,ACC9241865,CURRENT,CORPORATE,CURRENT - Sara Al-Suwaidi,EUR,ACTIVE,ACTIVE,2020-08-17,,2024-08-17,2024-08-27,48957.79,46164.828222595774,500,0.0,0.0,YES,,YES,,,2024-06-28,ANNUAL,TRK671808,,,,,,ACTIVE,0,,,,,,,,,2020-08-17 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS627477,INDIVIDUAL,Mariam Al-Suwaidi,Mariam Al-Suwaidi,78420027649465,EMIRATES_ID,1984-08-17,EGYPT,"Building 294, Street 33",Area 3,Ajman,SHARJAH,UAE,32577,+97154678396,,mariam.al-suwaidi@outlook.com,,NO,,,COMPLIANT,2026-04-27,HIGH,ACC3429782,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Mariam Al-Suwaidi,EUR,ACTIVE,ACTIVE,2016-01-26,,2024-06-27,2024-07-19,10848.57,8821.964663506478,0,2.91,202.84,YES,,NO,2020-08-16,YES,2024-05-13,ANNUAL,TRK724695,,,,,,ACTIVE,0,,,,,,,,,2016-01-26 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS229323,CORPORATE,Hassan Al-Mazrouei,Hassan Al-Mazrouei,78419989853232,EMIRATES_ID,1986-03-25,INDIA,"Building 708, Street 39",Area 2,Sharjah,SHARJAH,UAE,73077,+97159710236,+97158042012,hassan.al-mazrouei@gmail.com,,NO,,,PENDING,2024-05-13,LOW,ACC3467652,INVESTMENT,PORTFOLIO,INVESTMENT - Hassan Al-Mazrouei,AED,ACTIVE,ACTIVE,2016-12-10,,2024-02-29,2024-03-25,147200.56,120396.5661869985,0,3.42,4994.32,NO,,YES,,,2024-01-13,MONTHLY,TRK313631,,,,,,ACTIVE,0,,,,,,,,,2016-12-10 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS972039,INDIVIDUAL,Hassan Al-Zaabi,Hassan Al-Zaabi,78420009388090,EMIRATES_ID,1970-07-27,EGYPT,"Building 161, Street 37",Area 7,Abu Dhabi,FUJAIRAH,UAE,77460,+97150828393,+97159345678,hassan.al-zaabi@yahoo.com,,YES,,,COMPLIANT,2024-01-06,LOW,ACC4798095,INVESTMENT,MUTUAL_FUND,INVESTMENT - Hassan Al-Zaabi,USD,ACTIVE,ACTIVE,2022-03-24,,2024-02-14,2024-03-13,158573.58,126925.86442492601,0,0.75,4896.89,NO,,YES,,,2024-01-13,MONTHLY,TRK632596,,,,,,ACTIVE,0,,,,,,,,,2022-03-24 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS982140,INDIVIDUAL,Ahmed Al-Shamsi,Ahmed Al-Shamsi,78419892035352,EMIRATES_ID,1999-12-08,UAE,"Building 920, Street 36",Area 10,Sharjah,RAS_AL_KHAIMAH,UAE,41977,+97151426942,+97150794647,ahmed.al-shamsi@hotmail.com,,YES,,,COMPLIANT,2025-05-14,HIGH,ACC9067264,INVESTMENT,MUTUAL_FUND,INVESTMENT - Ahmed Al-Shamsi,EUR,ACTIVE,ACTIVE,2019-08-14,,2024-07-02,2024-07-28,38275.49,35797.39095492331,0,0.89,388.34,YES,,NO,,,2024-04-05,MONTHLY,TRK103678,,,,,,ACTIVE,0,,,,,,,,,2019-08-14 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS488034,CORPORATE,Sara Al-Suwaidi,Sara Al-Suwaidi,78420017542007,EMIRATES_ID,1983-05-03,UAE,"Building 76, Street 1",Area 13,Sharjah,SHARJAH,UAE,21343,+97151514920,+97153771441,sara.al-suwaidi@outlook.com,,NO,,,PENDING,2025-02-13,HIGH,ACC5679965,FIXED_DEPOSIT,CERTIFICATE_DEPOSIT,FIXED_DEPOSIT - Sara Al-Suwaidi,SAR,ACTIVE,ACTIVE,2016-03-11,,2024-06-14,2024-06-22,14674.85,14006.926915278233,0,2.38,453.62,YES,,YES,2017-06-13,NO,2024-04-18,QUARTERLY,TRK674865,,,,,,ACTIVE,0,,,,,,,,,2016-03-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS312129,CORPORATE,Hassan Al-Mazrouei,Hassan Al-Mazrouei,78419998702643,EMIRATES_ID,1995-01-17,PHILIPPINES,"Building 240, Street 35",Area 14,Dubai,AJMAN,UAE,79355,+97158141900,+97151218828,hassan.al-mazrouei@outlook.com,,NO,,,COMPLIANT,2025-08-28,LOW,ACC5935875,SAVINGS,MINOR,SAVINGS - Hassan Al-Mazrouei,SAR,ACTIVE,ACTIVE,2022-02-18,,2024-02-15,2024-02-29,124555.1,121984.08802263615,500,0.59,4208.48,YES,,YES,,,2024-01-08,QUARTERLY,TRK835620,,,,,,ACTIVE,0,,,,,,,,,2022-02-18 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS901112,INDIVIDUAL,Hassan Al-Shamsi,Hassan Al-Shamsi,78419971098052,EMIRATES_ID,1994-10-12,PHILIPPINES,"Building 957, Street 9",Area 3,Ajman,SHARJAH,UAE,53989,+97158564714,,hassan.al-shamsi@gmail.com,,NO,,,EXPIRED,2026-02-22,HIGH,ACC7014744,INVESTMENT,PORTFOLIO,INVESTMENT - Hassan Al-Shamsi,USD,ACTIVE,ACTIVE,2020-07-11,,2024-08-27,2024-09-11,76338.01,65601.79959417874,0,2.91,3157.52,YES,,YES,,,2024-07-11,MONTHLY,TRK738112,,,,,,ACTIVE,0,,,,,,,,,2020-07-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS847393,CORPORATE,Ali Al-Zaabi,Ali Al-Zaabi,78419962249032,EMIRATES_ID,1984-01-26,EGYPT,"Building 725, Street 17",Area 12,Sharjah,ABU_DHABI,UAE,23793,+97159287063,,ali.al-zaabi@outlook.com,,YES,,,EXPIRED,2025-09-05,LOW,ACC7758079,SAVINGS,MINOR,SAVINGS - Ali Al-Zaabi,SAR,ACTIVE,ACTIVE,2018-07-26,,2024-09-19,2024-09-23,120830.13,99716.9626424998,500,3.98,3610.14,YES,,YES,,,2024-06-21,ANNUAL,TRK152199,,,,,,ACTIVE,0,,,,,,,,,2018-07-26 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS166447,INDIVIDUAL,Mariam Al-Kaabi,Mariam Al-Kaabi,78419888885336,EMIRATES_ID,1975-09-06,INDIA,"Building 942, Street 36",Area 20,Sharjah,RAS_AL_KHAIMAH,UAE,46699,+97150084840,,mariam.al-kaabi@hotmail.com,,YES,,,COMPLIANT,2026-05-23,MEDIUM,ACC7699116,SAVINGS,JOINT,SAVINGS - Mariam Al-Kaabi,USD,ACTIVE,ACTIVE,2021-07-20,,2024-11-03,2024-11-05,92141.95,76224.4229960385,500,2.18,2356.94,NO,,YES,,,2024-10-01,QUARTERLY,TRK689780,,,,,,ACTIVE,0,,,,,,,,,2021-07-20 00:00:00,2024-12-01 00:00:00,SYSTEM
